1,-3,0,1 # A3 x^3-3x+1 r=3
-1,3,0,1 # A3 -x^3+3x+1 r=1
-1,-3,0,1 # S3 x^3-3x-1 r=3
-1,-4,0,1 # S3 x^3-4x-1 r=3
-2,-4,0,1 # S3 x^3-4x-2 r=3
-1,-5,0,1 # S3 x^3-5x-1 r=3
-3,-5,0,1 # S3 x^3-5x-3 r=3
-1,-6,0,1 # S3 x^3-6x-1 r=3
-2,-6,0,1 # S3 x^3-6x-2 r=3
-3,-6,0,1 # S3 x^3-6x-3 r=3
-1,-7,0,1 # S3 x^3-7x-1 r=3
-2,-7,0,1 # S3 x^3-7x-2 r=3
-3,-7,0,1 # S3 x^3-7x-3 r=3
-4,-7,0,1 # S3 x^3-7x-4 r=3
-5,-7,0,1 # S3 x^3-7x-5 r=3
-7,-7,0,1 # S3 x^3-7x-7 r=3
-1,-8,0,1 # S3 x^3-8x-1 r=3
-2,-8,0,1 # S3 x^3-8x-2 r=3
-4,-8,0,1 # S3 x^3-8x-4 r=3
-5,-8,0,1 # S3 x^3-8x-5 r=3
-6,-8,0,1 # S3 x^3-8x-6 r=3
3213912510657216,8924535328642560,23927620025263680,41129916727730400,53430873254136648,54695564089794720,43764239220750420,27635058785340840,14087909757922772,5930449683876060,2096602529912980,629250742764700,161288730951573,35377084457060,6627318901270,1053953600640,140859637407,15603617220,1407762140,101189300,5629983,232780,6710,120,1 # comp 4x6 (2*2) r=4
130461416966480322362041,920397032499724597841172,-5993659251526127870812,-91575619160474293736144,1571186673530479575859,4015637606968576182104,-104678813290897588428,-104147177892160270984,3376472709981809736,1791247778798805242,-66111137498557238,-21571133738322624,864098386144725,186277032363760,-7865271752040,-1156444706234,50477529140,5067656920,-225610204,-14949378,672659,26746,-1210,-22,1 # comp 12x2 (2*2) r=4
-74576591524380096,14752468212888960,-62199092709085824,-12057739668482112,-17903558485221648,-10530946781674560,-4197783656579872,-2383596342247104,-878733420940116,-271953567715816,-82883397070184,-15964776517012,-469299586099,914805399440,502563082866,176353528702,42948962838,7366359812,903753925,79981294,5083917,227094,6785,122,1 # comp 2x12 (2*2) r=4
-37969856614799,-11411824911084,-32391440031132,-16127091347832,-8132724851236,-2319260915121,2537900211919,3600196242876,3108729115228,2155212063687,1227482468759,600986172918,258391068441,96996070458,31690733236,9000686550,2188974427,442454964,71837992,9071748,862381,59250,2764,78,1 # comp 2x12 (2*2) r=4
-6633862533404463923200,4423872976223322898432,1845876737172592721920,-756737586049806385152,-252850276705970960384,42440227942359083008,15621025606857509888,-1284065353354744064,-558986923279042544,26050932106019200,13161576760193568,-426061389355392,-216629710861744,6441422605984,2539801061096,-87470976512,-20814811216,925513824,110912632,-6644968,-312631,27720,106,-48,1 # comp 2x12 (2*2) r=4
61876702534135,144921099917920,149957398702472,-72319988858162,-451946999188423,-787785356757236,-890072040071290,-754346340496456,-505543387173026,-274651197108864,-122415276333622,-44830819475948,-13405240754817,-3219199547888,-600099604460,-80856538006,-6339213928,116889348,115272068,18020318,1664711,101202,4002,94,1 # comp 12x2 (2*2) r=4
184962795340201,-44397759794680,338960117597728,-80895984102760,204637715941224,-48513973270060,50293790550668,-11752922832480,7765816990982,-1785237499680,743232847462,-166046038380,44540779714,-9450535940,1312233604,-234729380,-3591296,3720760,-556114,154060,8687,-3420,-130,20,1 # comp 6x4 (2*2) r=4
86111831241000900,-168022853649206640,237983259314639880,-229458393714007608,174579044045417892,-105262959190189956,51055372716529476,-19863337012829260,5877276454876714,-1157261807705378,31068585703163,84637949287606,-40422751344247,11493074624466,-2245260958485,288209016850,-17917680595,-1219451790,432198129,-53102414,3983447,-196526,6269,-118,1 # comp 12x2 (2*2) r=4
-106276859491297,-75771974643249,-362766367895151,-194897484632647,-144322475041008,-152375799052920,290855114522109,-127988067142722,27205801704201,-3795750281121,552639484143,-226814792202,136621836294,-49828344165,10836449598,-1418115475,51332238,26763030,-6535411,493389,48993,-14032,1296,-57,1 # comp 8x3 (4*1) r=4
658127406557362825937,-2320525654043505073256,3921612735526288199236,-4222155558741446957960,3247467463180908781366,-1896909354369567801032,873364668866304207012,-324745294024919063856,99136038992465613553,-25127066532209764652,5327667478682468256,-949394089664814554,142524544109928618,-18030067730294952,1918895966976732,-171178942511010,12723113350938,-781014356048,39104289268,-1568983368,49178334,-1158844,19289,-202,1 # comp 12x2 (2*2) r=4
-5035185646311605699,-3238954008114970983,435140771020432903,670422296874020214,30787527532032654,-66034296474028155,-7687912922217093,4063671374243466,652549452702445,-173263394338827,-33816913777315,5377557026064,1212083931841,-124446444306,-31394323622,2165654118,592876840,-28204680,-8019388,268302,73759,-1734,-410,6,1 # comp 2x12 (2*2) r=4
17459992369,-50256837520,90535470344,-192633677800,128775361972,-119861016760,53979384060,-20439009800,7751283858,-8833385440,4519058700,-2716967440,1038659234,-384958680,94010676,-29749520,4909661,-857320,-14864,32960,3282,2560,540,40,1 # comp 4x6 (2*2) r=4
3733363577700,6409905598350,4041352620630,404975022975,-10034775490338,-26327438143938,-16860492757908,-10385357674068,-1886548507338,-1491869034986,-234002982971,-191363445460,5388160470,-9667394264,2629824428,122127104,11559798,8319441,-4872538,125438,72070,-2568,-424,10,1 # comp 6x4 (2*2) r=4
-11480719464208800,29633203901307280,-106623403524101380,154082882779432836,-200902517538019277,157774062010259232,-26882579719659309,-8468029611545516,6421967172706474,-2301642079689320,524293496464157,-70127072159256,3191318192203,873972574632,-241766931336,22189941220,1507264765,-512033552,30000065,2183892,-332030,7008,867,-56,1 # comp 3x8 (1*4) r=4
-115362711152300,95492193474240,-232112081161812,222595903992886,-210835166511824,186244486685843,-111287148999553,73114534323873,-32100213876023,14284683442326,-4182650483238,1184030669270,-195476315478,24740388819,2098546709,-1374504473,277808487,-35933132,-1270370,1078324,-97758,-2987,939,-53,1 # comp 8x3 (4*1) r=4
550006348731422353513,-3576041093386921426752,7700431641583682479188,-9214025892054779573184,7337505681151301233006,-4253832126366179325664,1892225888417673776436,-667997321257871077856,191465457987102557231,-45267879643801943960,8925662422166382004,-1478566311152781368,206698402569068080,-24434067703130504,2441619703824076,-205698144460776,14534104355003,-854222478536,41258759416,-1609333176,49423286,-1150008,19048,-200,1 # comp 2x12 (2*2) r=4
1419719343008,-1938920004064,14980817999248,-4130896619904,23734051530608,-2660807789568,11845776799152,-1945051055336,2116772103844,-250397069068,206342258650,62557430216,15225962591,7604097796,1797333142,583342696,223172087,63211908,15143174,2987088,421253,38980,2234,72,1 # comp 6x4 (2*2) r=4
222158084416,-480900599040,-253182764016,-1237597355776,-1164917873664,-769841970192,-756494410588,-180943169544,-155729327076,-33954044044,-13895725128,-525952170,-1263327825,441311790,-63779628,21298632,1520043,-929424,130556,-25290,-1527,1214,-60,-12,1 # comp 6x4 (2*2) r=4
-467585927489045643264,800678388292386379776,602110157218172628480,2371332155991805440,-74635984730353689024,-11192843140339724160,3476219987307683808,841697787478461120,-86266991620336804,-31865155483495960,1350473261802432,782253584402516,-18171385022063,-13612361085948,337621555654,169604623588,-6827194695,-1394967854,94470506,5543358,-701131,9320,1425,-70,1 # comp 12x2 (2*2) r=4
-73353401752078991,-77412993066692135,-189099505828497139,-158584276482120390,-139920380099609632,-80233037076773040,-20865409726363161,1612937792374380,3834943397163125,1907755625497730,601457888730628,131678174367165,19144593101055,1213629921375,-221979135797,-78661414070,-10572538099,-339683790,124873668,24946200,2428814,144060,5276,110,1 # comp 6x4 (2*2) r=4
39262213163,-575853975042,2839817426694,-5912027761708,8933956525257,-10282815945996,9418101256184,-7202249528388,4697724960255,-2634830821530,1280449719474,-542610985692,201123706071,-65248035192,18508153338,-4575051156,979330737,-179855526,27965220,-3607812,374247,-29760,1686,-60,1 # comp 3x8 (1*4) r=4
-13867399339425,-438739823518500,-193692904715470,-800223998038235,-333100394982167,-243626743401917,-114574433858886,17806479294432,-2029407113573,26399492292,317748536666,-151318422221,-14803310249,5964025642,-671629290,118120308,18128221,-13007781,-196663,355882,7744,-4322,-180,18,1 # comp 6x4 (2*2) r=4
11188225361702,20905573099632,270712798282364,445112158782624,1780861698044269,2428929710910436,1758788581117406,848561107467916,299632548558169,75884062118272,11498294211152,17156435360,-498655847750,-137876751352,-15480271596,1617564376,793619232,76234608,-6684220,-1850784,-86791,9332,1310,60,1 # comp 6x4 (2*2) r=4
12753294753023,-13127132519048,80929221655224,-12085091806832,92869866233544,93519646931386,-23335104416595,2315877227346,-4995245616619,549716823252,150100886024,-80721373040,7251257584,-949640138,-479639349,80747836,658388,-3733604,376441,-45748,-4602,2026,-23,-20,1 # comp 8x3 (4*1) r=4
333262554226115697,-1051018007940856688,2204710959337769364,-3109580273077678160,3413251506476211238,-2934346428307935024,2064168365422895692,-1197527908734823432,580635403202169757,-236595799169503512,81055097455086234,-23306052009760818,5588283759096146,-1105729862755316,178562402302270,-23315631098242,2442365659946,-203622774296,13375464884,-682215832,26424118,-750282,14715,-178,1 # comp 12x2 (2*2) r=4
2319574675828,-24774559760244,140130387477112,-320782376818498,556324023133714,-662796152865189,556700626980282,-340115002409616,153306171266716,-52008114717762,12904413620284,-2181321719066,148391921075,46352315485,-14846279666,2186041606,-34477742,-60403539,8308924,243558,-115657,4942,428,-42,1 # comp 4x6 (2*2) r=4
-161417286776,934948415956,-1928650142774,-1689700181931,9166814717389,-15756021734647,11909169725170,7040775693362,4019612843116,2643856951409,686971356931,68948402648,-5129232562,-12260581389,-4312404394,-46496186,218691796,30141417,-2781360,-922424,-42260,7450,1073,54,1 # comp 3x8 (1*4) r=4
-14429229659137066844160,-3685369138533973671936,3641562403759272456192,1129363942027054786560,-218762720660158403584,-88795390774602908160,6551053748152340608,3700942345079086496,-127215421408988492,-99923690392849912,2187759607502596,1897428882341900,-43584531420924,-26035948397076,846451537673,253970759586,-12330365899,-1630080792,119093554,5307052,-680250,4180,1681,-74,1 # comp 2x12 (2*2) r=4
26147349842838288,28082207931944640,47934617503528576,11755386593045792,16543473638087176,-9831116602454208,4877903169241880,-4922954554012232,2784306069217565,-1423510854822812,711963451510766,-292725086169316,101719330909943,-31317139165504,8174056901828,-1695578013712,270231206229,-32727600192,2998780868,-206397172,10506063,-383900,9530,-144,1 # comp 12x2 (2*2) r=4
-4240812152832,-821308721280,-7709929717472,3421646645696,-5190924759252,5049101024504,-3285517171754,2374005551448,-1387654137178,607519866460,-218797783290,48875741726,9151275721,-15445124214,8901957912,-3610942224,1133451423,-276140100,51389928,-7174290,734973,-53442,2604,-76,1 # comp 12x2 (2*2) r=4
-1021780930375,144658254522000,-230386618316850,681522414593850,-886787504167490,759109241458290,-684212538094759,229533028013440,-44325781765154,4600638858952,1746414709489,-642382656358,-15443984122,37713614022,-8524999262,938439980,93748912,-57636360,7399128,106954,-98297,5946,244,-36,1 # comp 4x6 (2*2) r=4
-47621607653405,308028986757860,-936190297845915,1688485250459536,-2053610649090850,1741168995570836,-1155791572530992,609941889205244,-257255649152069,88614844299520,-24402350132612,5279749635972,-832352517189,78719300604,2206726968,-2322465612,405305819,-30906780,-1811420,776376,-72224,-888,639,-44,1 # comp 3x8 (1*4) r=4
233573221564569,1122307055181558,2820336221387283,4065376095521628,3997062023308551,2536550569056172,1478799705909156,536599539185832,179464346397785,35781614354434,3356218905541,-232246664996,-231064230062,-40589851462,-439063379,664754368,140560593,10230968,-3056848,-386224,35939,4074,-265,-16,1 # comp 8x3 (4*1) r=4
234690588007655,375624191180020,4862620266128817,6760882937672489,10265277463461713,11510707821301402,5209955923726337,2662170380926028,748069547453585,113470611550860,11178964343220,-1662689655418,-705583200069,-16344502235,23386890468,6473675654,1037250765,48781691,-13660274,-2320163,-67785,13967,1567,65,1 # comp 3x8 (1*4) r=4
-265963788774291,-881852435788469,-1712752299173469,-2188996866981776,-2048970238244441,-1421046445442595,-731999166928118,-260160951274543,-43393471255070,15587456802186,16069124049003,7168595260179,2066249366597,378614933899,25895059897,-8023986712,-3004481002,-489810164,-40773616,-312442,330715,39738,2346,74,1 # comp 12x2 (2*2) r=4
86225125969974024,-98129771271954360,1754967976292605992,-2939704366980206344,3490624145287947268,-3136287074633822600,2112518904342826116,-1093187926631849552,449751826779775118,-151466800824161930,42640661771602684,-10170183650715436,2070943995785457,-361232812683700,53946280771246,-6866009280804,738062218089,-66099694562,4842604972,-283498364,12863955,-433720,10182,-148,1 # comp 3x8 (1*4) r=4
28529073384900095128801,19799500231910867650480,1341746494536864333152,-1719054137510872616360,-293630353728314553744,66988734551178253956,16466271695835267144,-1551938092195534614,-524587094130381210,24348190091096048,11254153940782520,-299003784029798,-173973898770570,3585435131108,1982932945001,-46109058082,-16471702395,526079952,94260678,-4314596,-318782,21676,325,-50,1 # comp 2x12 (2*2) r=4
13402637280972032720906304,0,-1210436059270772396359872,0,50741683652762117140608,0,-1305212745210699541368,0,22940584786650125449,0,-290219282721804046,0,2709715266893223,0,-18814478546076,0,96426535197,0,-355812976,0,897515,0,-1390,0,1 # comp 2x12 (2*0) r=0
81021099977533857796,9890462881327728480,-13637396820461427424,-2345148744961183888,1412966203258935228,244823333899232080,-93861136249173216,-17036911396295928,4718114541978601,813222378766320,-181309460744616,-26866740786960,5187438701772,621498933744,-108119276584,-10103712768,1616494458,113821424,-16923768,-851808,118560,3840,-504,-8,1 # comp 4x6 (0*6) r=0
94010871824,-21824882432,4207113664640,-854391395200,7926936417504,-1601636083968,5614405562720,-1129298122048,1854533896696,-370138739008,296891941616,-58308318432,21157090160,-3981008832,414454408,-59865680,-10004751,2697568,-129644,18016,3902,-1248,-52,16,1 # comp 6x4 (2*0) r=0
10595069819062114121,-9223099120286917370,6564710881091474756,-3033773481439265926,1090798296065568439,-258195813774514526,34760633741584644,2945905555519888,-2611887664430218,533609232131534,1541604017668,-21961349809826,3072616238547,359840854558,-105521944252,-1933910344,1915570438,-17205422,-21312684,318754,146183,-1834,-572,4,1 # comp 6x4 (6*0) r=0
84157056,41383872,-219476304,-151639776,2152039284,1572613056,-1249207776,-1820109672,12182286532,7087484976,8403858092,4092941508,2282545369,892170180,319949774,96649536,25199527,5762208,1136648,192492,28111,3372,326,24,1 # comp 6x4 (2*0) r=0
749270448000,2682412257600,3613596995280,-7157719745760,2839822006944,228091556384,1174915135716,-2640515512088,2401749606776,-1511464114404,748153074644,-293467531752,91398959593,-23005049560,4569239834,-592245776,4441395,15849228,-2657708,25296,36635,-2368,-230,16,1 # comp 6x4 (2*0) r=0
24749078349550252,10789645849353760,19866588516922608,-11970943067445292,1528174303174625,374369251215254,-747240816600871,154627290158446,110673684630558,-29189903627864,-9093103498083,2969644233814,381137997232,-194265169598,3163952584,5683894088,-522008396,-70964118,12564317,87658,-123219,5950,362,-40,1 # comp 6x4 (6*0) r=0
1287868059762097288,2386541131432987158,2017462481101764722,968168370588891284,259298003587708409,9202744410452668,-22013448536517474,-7713808697559076,-371629013516005,396621752996376,83876210176244,-6208380194888,-3639072689756,-117496510348,81515507950,6995296532,-1041641360,-140771580,6810180,1536764,-5372,-9180,-212,24,1 # comp 6x4 (6*0) r=0
17985470539474814049,15419980813528671744,6235734905409043992,4808292231667206152,4641387614252597388,2891522120711151576,1254844907469991924,428871983724398088,121560062311452002,27538991758456512,4481261305410076,402255422651056,-12591618538150,-9227305170360,-1150140519492,-28619339984,8862277029,1076667960,24019880,-4702848,-417902,-5616,956,56,1 # comp 4x6 (0*6) r=0
538191533550744724,-1758347936265785620,3143387137252755921,-3856406398510647144,3587094199578481666,-2656100241975859003,1613396231643212104,-818614713951242972,350974218844184821,-127982986336479657,39809516376250734,-10560936055890494,2382571775685238,-454662092504462,72827534128970,-9698770742076,1062197893888,-94500905928,6732500248,-377182156,16208495,-514800,11374,-156,1 # comp 2x12 (2*0) r=0
344765647,-449743898,881829397,-1206417716,1408724494,-1486046970,1394916460,-1171842872,896331133,-623964836,395214708,-228379084,120408222,-57735362,25104512,-9864032,3480390,-1092720,301880,-72224,14576,-2376,292,-24,1 # comp 12x2 (0*2) r=0
63445501164069323949456,-31583687551333913875392,-393722719944026499324,2631095312218228702604,-254331156209413284015,-102164883517822622500,15624676047884861602,2458059660126447464,-496761329370410771,-41611824834484792,10418372592799648,547305748919380,-156552604729158,-6196098322988,1735011609196,64485065280,-14079995630,-593126208,79467584,4261448,-268731,-20328,274,48,1 # comp 12x2 (0*2) r=0
9998337815921,17329861533376,-989235978488,-8277638658384,41192679622192,-46836526068928,37591632791452,-21076701261600,9041598074510,-2947545832872,742876903920,-133950150688,13875225990,859444992,-637095524,110565248,-2569727,-2705784,593844,-36848,-8066,1560,-8,-16,1 # comp 6x4 (4*0) r=0
2688194720565,1674435564144,-991559921208,-732799568136,293402663464,175402070904,-71533335916,-28444285344,13714809034,3229943868,-1938978072,-258950616,210697510,13973064,-17810572,-454272,1193797,-1764,-61128,720,2422,-36,-64,0,1 # comp 4x6 (0*6) r=0
22985595550865956,-24819549220712960,8477095786966016,1448615584176448,-1726378508807864,253055640708976,130579150753780,-43839760708352,-3941772348976,3555367457856,-73742713088,-183855778856,17071381625,8051820632,-794835590,-235563168,39420475,9975552,-283984,-124552,25715,8536,930,48,1 # comp 12x2 (0*2) r=0
105693106454720868544128,27155497521932750255616,-10246766002936499611584,-3017887185499932237120,459314977721341705680,157628961919467065664,-12648318907011967136,-5113615938427034112,242189629989160720,114643197676430816,-3525407119206484,-1867881286776220,42534967337341,22603372476748,-453778986906,-203453167740,4249780827,1336786156,-32235512,-6114784,177311,17552,-614,-24,1 # comp 2x12 (2*0) r=0
218275982162928,137951508874176,-632391530825328,-413018041627296,4465979013662164,2871006550620720,860454966278332,229640825463456,72857648283291,24902200621672,8789882316476,2671223478868,633412968211,129816839036,27647595228,6664721944,1710070441,401454900,75173654,10424972,1031681,70544,3166,84,1 # comp 4x6 (0*4) r=0
3215967452,4375310184,7642380564,9867340960,10881636120,10541624304,9052850840,6909460560,4749467028,2952515768,1664846496,853202532,397770916,168406380,64597092,22372892,6961464,1930668,472288,100404,18141,2684,306,24,1 # comp 2x12 (2*0) r=0
3042718552523745,-9606874179048354,18171876040900884,-23719544060360238,23939049534944725,-19470514394607462,13181446728738726,-7560657980256072,3719948723267372,-1581772907840418,583566221975140,-187025613950826,51990825099511,-12485826367962,2573397348332,-450897450408,66334677568,-8071471314,798023422,-62755038,3818273,-172854,5472,-108,1 # comp 2x12 (2*0) r=0
12283479111401,-30864529919216,3789582948050,21681420368912,51528015047955,60449564240084,59434572644656,50380383635480,30520560149009,13589557244456,4831681855786,1228024956244,100259829139,-58223277932,-21390330318,-1814766076,458749797,116866556,4714940,-1292248,-159269,-1060,826,52,1 # comp 4x6 (0*4) r=0
639993439159872,-1032769360177408,2211163281668800,-2678199764587776,2210306819509216,-1412822324169376,695173414121080,-251817108448656,66595779845537,-11578537801448,609144955816,339176925688,-118488153124,16660460056,58622824,-435238376,74016678,-3073912,-1104424,233640,-7876,-3608,608,-40,1 # comp 6x4 (4*0) r=0
7261380075,-31298474760,79546137118,-127416173670,173279211145,-201254262870,221724980795,-188713505300,143303114300,-91830862080,51618825826,-25106439600,10697908629,-3969855100,1294325784,-368516860,92117721,-20011750,3770999,-606920,81638,-8950,744,-40,1 # comp 6x4 (2*0) r=0
17173835619403794736,-10587383299425310368,-3887888576918210816,3753729633339630768,426545699685860292,-958311979389759456,218310570920777472,40719935784219672,-24326572560985424,1910963096415168,865990148789960,-207522297881616,2009221763317,4959297180624,-607616891534,-19714616520,10185732139,-669228312,-38314996,7685832,-305309,-14856,1906,-72,1 # comp 4x6 (0*6) r=0
3883213884729343631076,3603551892706358012160,997794085176280723776,-86206589028400652832,-91525731696534885344,-8435351392723681704,3369477406137518580,622987495328010048,-69766675703251936,-21255249446420064,892104975332972,476838774331164,-8069379381275,-7818416210148,100560043930,96485242992,-2196217205,-864718848,37774316,4827948,-381505,-7524,1770,-72,1 # comp 12x2 (0*2) r=0
37432122824523776,37345181383262208,12058326585475072,-2186885887770624,-2476400491247616,-376641186859008,191789612488704,66077497114368,-6745668628912,-5555412652832,96583173592,289108934120,5895643537,-12175633944,118678154,243338656,16091219,-8040672,211496,-17368,41583,-9416,950,-48,1 # comp 2x12 (2*0) r=0
159780968,-2070421196,9324527681,-18881977292,30584035997,-30107604636,32309151975,-21942550508,16471368205,-8244279250,4694101857,-1579752586,803532086,-115589758,88651506,7607716,7417701,1966914,524014,137962,24827,4026,512,36,1 # comp 4x6 (0*2) r=0
20410704758250,14246315991000,218639277210600,192657097832400,497370198240465,446732959020660,307477296236478,192278060391420,105909542759281,50127694291716,20842296882400,7673762437972,2493615933136,712536560952,178335582286,38768627892,7239555754,1147783184,151937272,16319236,1362776,83632,3496,88,1 # comp 4x6 (0*4) r=0
9536147355847265421109,26774939003302275496616,36177217005136884310399,31297949118990667197220,19459820652024946702005,9252682222865725891550,3495191616959263712231,1075749591652499958750,274497425954451655016,58779885264776326286,10651841350459189105,1642508356696420406,216179919460414047,24308395398422922,2332623452057477,190399123438858,13144924916350,761034098402,36496248124,1424497150,44116624,1043328,17704,192,1 # comp 12x2 (0*2) r=0
16537503956689,0,-9014867419392,0,2422452674844,0,-360786022196,0,35377852590,0,-2774281556,0,216335362,0,-13616268,0,688701,0,-32320,0,1310,0,-28,0,1 # comp 6x4 (6*0) r=0
50732716243131823638564,26772734244742909516800,-19963690461331010688,-2299555587387426709056,-248921468081255824920,91455827537732530320,15235689227905627636,-2241387927238539520,-491760616743344368,38544985319875072,10488830300706224,-516839035574616,-159996539271159,6030659417256,1793254948538,-65118576480,-14633448197,615464256,82341664,-4458488,-273661,21032,258,-48,1 # comp 2x12 (2*0) r=0
323924535283114047641,-326171951944136634656,189422719382877855038,-63786824756556323648,10584856069860901573,725430311626751776,-773437358531231230,125897430952684560,15201324795485514,-7878606172834352,496865752160558,184282771516128,-28714253487887,-1886580274032,646599300222,-9690812896,-7289746578,420014416,40962346,-4093072,-76863,18048,-234,-32,1 # comp 6x4 (6*0) r=0
13399210818653589504000000,0,-1210386714687382161784320,0,50745553647939652481424,0,-1305374819911632722208,0,22943496856886589016,0,-290249449531012144,0,2709905629692361,0,-18815174011922,0,96427646123,0,-355812176,0,897511,0,-1390,0,1 # comp 12x2 (0*2) r=0
28092903093199014340,-106608660867827451760,194956041095013974488,-228329054978453453584,192037716613300403012,-123297562533626530728,62722988461391004548,-25904017227370995328,8829424687730068552,-2511947107038913600,600981767686952108,-121477061368907076,20791754225501921,-3013884235747924,369327150642106,-38112138486352,3291550279715,-235790722104,13834390880,-653119348,24185131,-676060,13406,-168,1 # comp 12x2 (0*2) r=0
489598955878203,-210478253821758,160041214596455,56469003847854,-5941516392597,1084082423136,201931362552,-2215669901298,-243488372068,337208822124,73885717288,-7821935336,-5520450939,-1600952756,-114508592,99334644,36527577,3447268,-1011862,-303638,-16597,3926,704,44,1 # comp 4x6 (0*4) r=0
16773601176036,9877338468000,25701803690400,24296666862720,23538690518272,19298979938180,13452863533712,8407766103200,4657776969160,2299392381200,1021577840948,407934514090,146275939203,47114712210,13571362956,3469087280,780130407,152301360,25231308,3434050,368981,29810,1692,60,1 # comp 2x12 (2*0) r=0
117077893844096,-144440715394560,-225951920387712,-68632555420416,15291709929766848,-19313142315734400,11983705350249216,-4714019915801472,1298927954360256,-251730907439360,28778698879872,543726905856,-972834220688,196392563232,-15796789440,-1693145344,670855164,-71985456,-1715680,1167696,-91248,-2488,804,-48,1 # comp 4x6 (0*4) r=0
61252912627776,0,-6699584160012,0,2246009309425,0,-210409327142,0,34137983127,0,-2565508608,0,261484221,0,-14814642,0,1015629,0,-39552,0,1791,0,-38,0,1 # comp 6x4 (6*0) r=0
90076876182125560280,311775334876651340504,521707371985690409428,560893038812479498192,434432866928105244848,257700671561262188152,121521911988204124340,46682170331828193044,14853204617636876380,3959287461192058940,890993380387975568,170089307707577152,27610830883407121,3812618329706464,447069702136250,44350117273616,3699334507335,257140740696,14707582096,679980308,24769387,684068,13458,168,1 # comp 12x2 (0*2) r=0
155760257761,57061733320,2144533661872,788105068680,8289268109434,3003274038880,7110530516508,2267910479280,2388327012309,585241327880,386722061504,58182222000,33008198750,1396180280,1606945916,-145133280,56171714,-12073400,1956204,-386440,52792,-6080,636,-40,1 # comp 6x4 (2*0) r=0
-24644590869226722775,3664189677129611430,-373633698715571271,-942256957709097274,140296417531813798,89014780360186466,-24951106737929524,-5021664407331846,3835542925427056,285060341740836,-279977198118042,-14553794044684,11041387691080,487339030286,-261183968134,-9942481674,3893102845,123089988,-36901461,-902938,215773,3602,-709,-6,1 # comp 3x8 (3*6) r=18
-3081143104396154542071,1418990152944412205523,8511522064204567682004,2621728943712912708936,-5597589980623576797106,-5681029908531367671078,-2230224520806077563289,-238230114676672228940,171143322024096878099,103661384032295861566,32006447809075849403,6821158112930471665,1093194422349637016,136852655358124545,13645617962530387,1094320254241010,70811140258540,3689162329509,153589517878,5039620183,127433637,2395601,31521,259,1 # comp 8x3 (6*3) r=18
-226229961049051374,-10842663468267688248,231586245816722157852,53789106875111975727,-141945869027329937085,-89673495573753714306,-13548423364908866448,3461101494512308563,1257969162822653649,-13286296186925872,-57071756515647146,-7176869213284739,823043641441201,320849852641648,33994347388906,429908189507,-263677774605,-28802575056,-1076506802,37407065,6282095,331994,9530,149,1 # comp 3x8 (3*6) r=18
-177864037189,-4223698488716,-18113820749880,-16267110309125,1539183949415,6113687384524,11672765527329,-1657449288613,-5196540119444,517657118575,1006462371949,-113676374903,-106589406157,14673726587,6273791462,-1055155787,-189302024,39825813,2415657,-759639,-389,6669,-205,-21,1 # comp 8x3 (6*3) r=18
-20158108414921,-20397291896355,98280183864800,74838660168222,-72106361163024,-84246945230718,-22999735466635,4024873823982,4736203657471,1375476573168,-66445073673,-133998530877,-12698882520,9417280695,1833884617,-497728914,-169280600,594765,4923236,392937,-43565,-6459,-23,27,1 # comp 8x3 (6*3) r=18
1305173221083922156,-740542773274034495,-431887026813621041,-326032260979592357,-257947227856938415,108870583804056169,69609103558835317,-16950557306482293,-8859590760573437,1506565742503181,570465396595853,-85026602937545,-19479747988817,2968561374625,356329714529,-61656573627,-3288369869,749699649,10100609,-5180987,57271,18673,-499,-27,1 # comp 8x3 (6*3) r=18
78209216595791,755058419224660,550662766852366,-967537880692820,-855733734021432,-170439512445570,31713392681128,32125411224700,17679470260372,6250316590662,1154844350312,114719668962,27877198880,-1552530992,-8847864890,-3292012624,-369299180,37154514,12091824,593200,-81752,-9178,-20,30,1 # comp 3x8 (3*6) r=18
-10212616494787464620,301587773460318004590,-366048635674053598083,51685809381706432500,28006432659401754798,-2364392039623306575,3596608570911423588,-300527696491176900,-491489356256245311,7660647977718265,21819430311710073,456258621112830,-476934324805571,-21150145108995,5756365291428,357606743785,-39519197016,-3168181755,144057613,15718365,-180981,-41405,-369,45,1 # comp 8x3 (6*3) r=18
5995005741495572275,2387570954885049600,-5219986662305749800,-338214626109900040,1492385750148619140,-202469635831320820,-154458447727098214,41769873482487813,6762754359037123,-3313490287985808,-114634887007876,143036226627644,-269483185510,-3770972216740,30638629085,63445698326,-204837727,-686444404,-3840644,4632714,72132,-17705,-451,29,1 # comp 8x3 (6*3) r=18
447698391506094961,-2532838121297026317,3916478812522046706,-458769804406423578,-1418208468542530086,424811863667882898,163290718950530364,-72023305318985046,-5917342832463432,5179248520643315,-94400015171526,-196604541249348,13148978187494,4316575586784,-419488937493,-56749401723,6864987432,442928508,-64068600,-1936035,338403,4114,-924,-3,1 # comp 3x8 (3*6) r=18
-23001203306776,-75520851080040,264259486716408,-137278106146116,-134013149694492,159348095671428,-51389188883438,-5312971165434,9104454554470,-2362490634489,-243685597747,236866848021,-16912753215,-14564641953,2784057377,545276985,-198399659,1171701,5199351,-426885,-44153,6681,-31,-27,1 # comp 3x8 (3*6) r=18
